contact,transiting,natal,aspect,exact_key,package_status,you_words,friend_words,exact_review_status,shared_key,shared_has_you,shared_review_status
Chiron opposition your Ascendant,chiron,ascendant,opposition,authored/transit-aspect/chiron/ascendant/opposition,empty_exact,0,0,,authored/transit-aspect/chiron/ascendant/hard,yes,approved
Chiron square your Ascendant,chiron,ascendant,square,authored/transit-aspect/chiron/ascendant/square,empty_exact,0,0,,authored/transit-aspect/chiron/ascendant/hard,yes,approved
Chiron trine your Ascendant,chiron,ascendant,trine,authored/transit-aspect/chiron/ascendant/trine,empty_exact,0,0,,authored/transit-aspect/chiron/ascendant/soft,yes,approved
Chiron sextile your Ascendant,chiron,ascendant,sextile,authored/transit-aspect/chiron/ascendant/sextile,empty_exact,0,0,,authored/transit-aspect/chiron/ascendant/soft,yes,approved
Chiron conjunction your Midheaven,chiron,midheaven,conjunction,authored/transit-aspect/chiron/midheaven/conjunction,empty_exact,0,0,,authored/transit-aspect/chiron/midheaven/hard,yes,approved
Chiron opposition your Midheaven,chiron,midheaven,opposition,authored/transit-aspect/chiron/midheaven/opposition,empty_exact,0,0,,authored/transit-aspect/chiron/midheaven/hard,yes,approved
Chiron square your Midheaven,chiron,midheaven,square,authored/transit-aspect/chiron/midheaven/square,empty_exact,0,0,,authored/transit-aspect/chiron/midheaven/hard,yes,approved
Chiron trine your Midheaven,chiron,midheaven,trine,authored/transit-aspect/chiron/midheaven/trine,empty_exact,0,0,,authored/transit-aspect/chiron/midheaven/soft,yes,approved
Chiron sextile your Midheaven,chiron,midheaven,sextile,authored/transit-aspect/chiron/midheaven/sextile,empty_exact,0,0,,authored/transit-aspect/chiron/midheaven/soft,yes,approved
Chiron conjunction your Descendant,chiron,descendant,conjunction,authored/transit-aspect/chiron/descendant/conjunction,empty_exact,0,0,,authored/transit-aspect/chiron/descendant/hard,no,
Chiron opposition your Descendant,chiron,descendant,opposition,authored/transit-aspect/chiron/descendant/opposition,empty_exact,0,0,,authored/transit-aspect/chiron/descendant/hard,no,
Chiron square your Descendant,chiron,descendant,square,authored/transit-aspect/chiron/descendant/square,empty_exact,0,0,,authored/transit-aspect/chiron/descendant/hard,no,
Chiron trine your Descendant,chiron,descendant,trine,authored/transit-aspect/chiron/descendant/trine,empty_exact,0,0,,authored/transit-aspect/chiron/descendant/soft,no,
Chiron sextile your Descendant,chiron,descendant,sextile,authored/transit-aspect/chiron/descendant/sextile,empty_exact,0,0,,authored/transit-aspect/chiron/descendant/soft,no,
Chiron conjunction your Imum Coeli,chiron,imum-coeli,conjunction,authored/transit-aspect/chiron/imum-coeli/conjunction,empty_exact,0,0,,authored/transit-aspect/chiron/imum-coeli/hard,no,
Chiron opposition your Imum Coeli,chiron,imum-coeli,opposition,authored/transit-aspect/chiron/imum-coeli/opposition,empty_exact,0,0,,authored/transit-aspect/chiron/imum-coeli/hard,no,
Chiron square your Imum Coeli,chiron,imum-coeli,square,authored/transit-aspect/chiron/imum-coeli/square,empty_exact,0,0,,authored/transit-aspect/chiron/imum-coeli/hard,no,
Chiron trine your Imum Coeli,chiron,imum-coeli,trine,authored/transit-aspect/chiron/imum-coeli/trine,empty_exact,0,0,,authored/transit-aspect/chiron/imum-coeli/soft,no,
Chiron sextile your Imum Coeli,chiron,imum-coeli,sextile,authored/transit-aspect/chiron/imum-coeli/sextile,empty_exact,0,0,,authored/transit-aspect/chiron/imum-coeli/soft,no,
North Node conjunction your Sun,north-node,sun,conjunction,authored/transit-aspect/north-node/sun/conjunction,exact_you_and_friend,103,103,approved,authored/transit-aspect/north-node/sun/hard,no,
North Node opposition your Sun,north-node,sun,opposition,authored/transit-aspect/north-node/sun/opposition,empty_exact,0,0,,authored/transit-aspect/north-node/sun/hard,no,
North Node square your Sun,north-node,sun,square,authored/transit-aspect/north-node/sun/square,empty_exact,0,0,,authored/transit-aspect/north-node/sun/hard,no,
North Node trine your Sun,north-node,sun,trine,authored/transit-aspect/north-node/sun/trine,empty_exact,0,0,,authored/transit-aspect/north-node/sun/soft,no,
North Node sextile your Sun,north-node,sun,sextile,authored/transit-aspect/north-node/sun/sextile,empty_exact,0,0,,authored/transit-aspect/north-node/sun/soft,no,
North Node conjunction your Moon,north-node,moon,conjunction,authored/transit-aspect/north-node/moon/conjunction,exact_you_and_friend,100,100,approved,authored/transit-aspect/north-node/moon/hard,no,
North Node opposition your Moon,north-node,moon,opposition,authored/transit-aspect/north-node/moon/opposition,empty_exact,0,0,,authored/transit-aspect/north-node/moon/hard,no,
North Node square your Moon,north-node,moon,square,authored/transit-aspect/north-node/moon/square,empty_exact,0,0,,authored/transit-aspect/north-node/moon/hard,no,
North Node trine your Moon,north-node,moon,trine,authored/transit-aspect/north-node/moon/trine,empty_exact,0,0,,authored/transit-aspect/north-node/moon/soft,no,
North Node sextile your Moon,north-node,moon,sextile,authored/transit-aspect/north-node/moon/sextile,empty_exact,0,0,,authored/transit-aspect/north-node/moon/soft,no,
North Node conjunction your Mercury,north-node,mercury,conjunction,authored/transit-aspect/north-node/mercury/conjunction,empty_exact,0,0,,authored/transit-aspect/north-node/mercury/hard,no,
North Node opposition your Mercury,north-node,mercury,opposition,authored/transit-aspect/north-node/mercury/opposition,empty_exact,0,0,,authored/transit-aspect/north-node/mercury/hard,no,
North Node square your Mercury,north-node,mercury,square,authored/transit-aspect/north-node/mercury/square,empty_exact,0,0,,authored/transit-aspect/north-node/mercury/hard,no,
North Node trine your Mercury,north-node,mercury,trine,authored/transit-aspect/north-node/mercury/trine,empty_exact,0,0,,authored/transit-aspect/north-node/mercury/soft,no,
North Node sextile your Mercury,north-node,mercury,sextile,authored/transit-aspect/north-node/mercury/sextile,empty_exact,0,0,,authored/transit-aspect/north-node/mercury/soft,no,
North Node conjunction your Venus,north-node,venus,conjunction,authored/transit-aspect/north-node/venus/conjunction,empty_exact,0,0,,authored/transit-aspect/north-node/venus/hard,no,
North Node opposition your Venus,north-node,venus,opposition,authored/transit-aspect/north-node/venus/opposition,empty_exact,0,0,,authored/transit-aspect/north-node/venus/hard,no,
North Node square your Venus,north-node,venus,square,authored/transit-aspect/north-node/venus/square,empty_exact,0,0,,authored/transit-aspect/north-node/venus/hard,no,
North Node trine your Venus,north-node,venus,trine,authored/transit-aspect/north-node/venus/trine,empty_exact,0,0,,authored/transit-aspect/north-node/venus/soft,no,
North Node sextile your Venus,north-node,venus,sextile,authored/transit-aspect/north-node/venus/sextile,empty_exact,0,0,,authored/transit-aspect/north-node/venus/soft,no,
North Node conjunction your Mars,north-node,mars,conjunction,authored/transit-aspect/north-node/mars/conjunction,empty_exact,0,0,,authored/transit-aspect/north-node/mars/hard,no,
North Node opposition your Mars,north-node,mars,opposition,authored/transit-aspect/north-node/mars/opposition,empty_exact,0,0,,authored/transit-aspect/north-node/mars/hard,no,
North Node square your Mars,north-node,mars,square,authored/transit-aspect/north-node/mars/square,empty_exact,0,0,,authored/transit-aspect/north-node/mars/hard,no,
North Node trine your Mars,north-node,mars,trine,authored/transit-aspect/north-node/mars/trine,empty_exact,0,0,,authored/transit-aspect/north-node/mars/soft,no,
North Node sextile your Mars,north-node,mars,sextile,authored/transit-aspect/north-node/mars/sextile,empty_exact,0,0,,authored/transit-aspect/north-node/mars/soft,no,
North Node conjunction your Jupiter,north-node,jupiter,conjunction,authored/transit-aspect/north-node/jupiter/conjunction,empty_exact,0,0,,authored/transit-aspect/north-node/jupiter/hard,no,
North Node opposition your Jupiter,north-node,jupiter,opposition,authored/transit-aspect/north-node/jupiter/opposition,empty_exact,0,0,,authored/transit-aspect/north-node/jupiter/hard,no,
North Node square your Jupiter,north-node,jupiter,square,authored/transit-aspect/north-node/jupiter/square,empty_exact,0,0,,authored/transit-aspect/north-node/jupiter/hard,no,
North Node trine your Jupiter,north-node,jupiter,trine,authored/transit-aspect/north-node/jupiter/trine,empty_exact,0,0,,authored/transit-aspect/north-node/jupiter/soft,no,
North Node sextile your Jupiter,north-node,jupiter,sextile,authored/transit-aspect/north-node/jupiter/sextile,empty_exact,0,0,,authored/transit-aspect/north-node/jupiter/soft,no,
North Node conjunction your Saturn,north-node,saturn,conjunction,authored/transit-aspect/north-node/saturn/conjunction,empty_exact,0,0,,authored/transit-aspect/north-node/saturn/hard,no,
North Node opposition your Saturn,north-node,saturn,opposition,authored/transit-aspect/north-node/saturn/opposition,empty_exact,0,0,,authored/transit-aspect/north-node/saturn/hard,no,
North Node square your Saturn,north-node,saturn,square,authored/transit-aspect/north-node/saturn/square,empty_exact,0,0,,authored/transit-aspect/north-node/saturn/hard,no,
North Node trine your Saturn,north-node,saturn,trine,authored/transit-aspect/north-node/saturn/trine,empty_exact,0,0,,authored/transit-aspect/north-node/saturn/soft,no,
North Node sextile your Saturn,north-node,saturn,sextile,authored/transit-aspect/north-node/saturn/sextile,empty_exact,0,0,,authored/transit-aspect/north-node/saturn/soft,no,
North Node conjunction your Uranus,north-node,uranus,conjunction,authored/transit-aspect/north-node/uranus/conjunction,empty_exact,0,0,,authored/transit-aspect/north-node/uranus/hard,no,
North Node opposition your Uranus,north-node,uranus,opposition,authored/transit-aspect/north-node/uranus/opposition,empty_exact,0,0,,authored/transit-aspect/north-node/uranus/hard,no,
North Node square your Uranus,north-node,uranus,square,authored/transit-aspect/north-node/uranus/square,empty_exact,0,0,,authored/transit-aspect/north-node/uranus/hard,no,
North Node trine your Uranus,north-node,uranus,trine,authored/transit-aspect/north-node/uranus/trine,empty_exact,0,0,,authored/transit-aspect/north-node/uranus/soft,no,
North Node sextile your Uranus,north-node,uranus,sextile,authored/transit-aspect/north-node/uranus/sextile,empty_exact,0,0,,authored/transit-aspect/north-node/uranus/soft,no,
North Node conjunction your Neptune,north-node,neptune,conjunction,authored/transit-aspect/north-node/neptune/conjunction,empty_exact,0,0,,authored/transit-aspect/north-node/neptune/hard,no,
North Node opposition your Neptune,north-node,neptune,opposition,authored/transit-aspect/north-node/neptune/opposition,empty_exact,0,0,,authored/transit-aspect/north-node/neptune/hard,no,
North Node square your Neptune,north-node,neptune,square,authored/transit-aspect/north-node/neptune/square,empty_exact,0,0,,authored/transit-aspect/north-node/neptune/hard,no,
North Node trine your Neptune,north-node,neptune,trine,authored/transit-aspect/north-node/neptune/trine,empty_exact,0,0,,authored/transit-aspect/north-node/neptune/soft,no,
North Node sextile your Neptune,north-node,neptune,sextile,authored/transit-aspect/north-node/neptune/sextile,empty_exact,0,0,,authored/transit-aspect/north-node/neptune/soft,no,
North Node conjunction your Pluto,north-node,pluto,conjunction,authored/transit-aspect/north-node/pluto/conjunction,empty_exact,0,0,,authored/transit-aspect/north-node/pluto/hard,no,
North Node opposition your Pluto,north-node,pluto,opposition,authored/transit-aspect/north-node/pluto/opposition,empty_exact,0,0,,authored/transit-aspect/north-node/pluto/hard,no,
North Node square your Pluto,north-node,pluto,square,authored/transit-aspect/north-node/pluto/square,empty_exact,0,0,,authored/transit-aspect/north-node/pluto/hard,no,
North Node trine your Pluto,north-node,pluto,trine,authored/transit-aspect/north-node/pluto/trine,empty_exact,0,0,,authored/transit-aspect/north-node/pluto/soft,no,
North Node sextile your Pluto,north-node,pluto,sextile,authored/transit-aspect/north-node/pluto/sextile,empty_exact,0,0,,authored/transit-aspect/north-node/pluto/soft,no,
North Node conjunction your Chiron,north-node,chiron,conjunction,authored/transit-aspect/north-node/chiron/conjunction,empty_exact,0,0,,authored/transit-aspect/north-node/chiron/hard,no,
North Node opposition your Chiron,north-node,chiron,opposition,authored/transit-aspect/north-node/chiron/opposition,empty_exact,0,0,,authored/transit-aspect/north-node/chiron/hard,no,
North Node square your Chiron,north-node,chiron,square,authored/transit-aspect/north-node/chiron/square,empty_exact,0,0,,authored/transit-aspect/north-node/chiron/hard,no,
North Node trine your Chiron,north-node,chiron,trine,authored/transit-aspect/north-node/chiron/trine,empty_exact,0,0,,authored/transit-aspect/north-node/chiron/soft,no,
North Node sextile your Chiron,north-node,chiron,sextile,authored/transit-aspect/north-node/chiron/sextile,empty_exact,0,0,,authored/transit-aspect/north-node/chiron/soft,no,
North Node return,north-node,north-node,conjunction (return),authored/transit-return/north-node,exact_you_only,168,0,approved,,,
North Node opposition your North Node,north-node,north-node,opposition,authored/transit-aspect/north-node/north-node/opposition,empty_exact,0,0,,authored/transit-aspect/north-node/north-node/hard,no,
North Node square your North Node,north-node,north-node,square,authored/transit-aspect/north-node/north-node/square,empty_exact,0,0,,authored/transit-aspect/north-node/north-node/hard,no,
North Node trine your North Node,north-node,north-node,trine,authored/transit-aspect/north-node/north-node/trine,empty_exact,0,0,,authored/transit-aspect/north-node/north-node/soft,no,
North Node sextile your North Node,north-node,north-node,sextile,authored/transit-aspect/north-node/north-node/sextile,empty_exact,0,0,,authored/transit-aspect/north-node/north-node/soft,no,
North Node conjunction your South Node,north-node,south-node,conjunction,authored/transit-aspect/north-node/south-node/conjunction,empty_exact,0,0,,authored/transit-aspect/north-node/south-node/hard,no,
North Node opposition your South Node,north-node,south-node,opposition,authored/transit-aspect/north-node/south-node/opposition,empty_exact,0,0,,authored/transit-aspect/north-node/south-node/hard,no,
North Node square your South Node,north-node,south-node,square,authored/transit-aspect/north-node/south-node/square,empty_exact,0,0,,authored/transit-aspect/north-node/south-node/hard,no,
North Node trine your South Node,north-node,south-node,trine,authored/transit-aspect/north-node/south-node/trine,empty_exact,0,0,,authored/transit-aspect/north-node/south-node/soft,no,
North Node sextile your South Node,north-node,south-node,sextile,authored/transit-aspect/north-node/south-node/sextile,empty_exact,0,0,,authored/transit-aspect/north-node/south-node/soft,no,
North Node conjunction your Lilith,north-node,lilith,conjunction,authored/transit-aspect/north-node/lilith/conjunction,empty_exact,0,0,,authored/transit-aspect/north-node/lilith/hard,no,
North Node opposition your Lilith,north-node,lilith,opposition,authored/transit-aspect/north-node/lilith/opposition,empty_exact,0,0,,authored/transit-aspect/north-node/lilith/hard,no,
North Node conjunction your Ascendant,north-node,ascendant,conjunction,authored/transit-aspect/north-node/ascendant/conjunction,empty_exact,0,0,,authored/transit-aspect/north-node/ascendant/hard,no,
North Node opposition your Ascendant,north-node,ascendant,opposition,authored/transit-aspect/north-node/ascendant/opposition,empty_exact,0,0,,authored/transit-aspect/north-node/ascendant/hard,no,
North Node square your Ascendant,north-node,ascendant,square,authored/transit-aspect/north-node/ascendant/square,empty_exact,0,0,,authored/transit-aspect/north-node/ascendant/hard,no,
North Node trine your Ascendant,north-node,ascendant,trine,authored/transit-aspect/north-node/ascendant/trine,empty_exact,0,0,,authored/transit-aspect/north-node/ascendant/soft,no,
North Node sextile your Ascendant,north-node,ascendant,sextile,authored/transit-aspect/north-node/ascendant/sextile,empty_exact,0,0,,authored/transit-aspect/north-node/ascendant/soft,no,
North Node conjunction your Midheaven,north-node,midheaven,conjunction,authored/transit-aspect/north-node/midheaven/conjunction,empty_exact,0,0,,authored/transit-aspect/north-node/midheaven/hard,no,
North Node opposition your Midheaven,north-node,midheaven,opposition,authored/transit-aspect/north-node/midheaven/opposition,empty_exact,0,0,,authored/transit-aspect/north-node/midheaven/hard,no,
North Node square your Midheaven,north-node,midheaven,square,authored/transit-aspect/north-node/midheaven/square,empty_exact,0,0,,authored/transit-aspect/north-node/midheaven/hard,no,
North Node trine your Midheaven,north-node,midheaven,trine,authored/transit-aspect/north-node/midheaven/trine,empty_exact,0,0,,authored/transit-aspect/north-node/midheaven/soft,no,
North Node sextile your Midheaven,north-node,midheaven,sextile,authored/transit-aspect/north-node/midheaven/sextile,empty_exact,0,0,,authored/transit-aspect/north-node/midheaven/soft,no,
North Node conjunction your Descendant,north-node,descendant,conjunction,authored/transit-aspect/north-node/descendant/conjunction,empty_exact,0,0,,authored/transit-aspect/north-node/descendant/hard,no,
North Node opposition your Descendant,north-node,descendant,opposition,authored/transit-aspect/north-node/descendant/opposition,empty_exact,0,0,,authored/transit-aspect/north-node/descendant/hard,no,
North Node square your Descendant,north-node,descendant,square,authored/transit-aspect/north-node/descendant/square,empty_exact,0,0,,authored/transit-aspect/north-node/descendant/hard,no,
North Node trine your Descendant,north-node,descendant,trine,authored/transit-aspect/north-node/descendant/trine,empty_exact,0,0,,authored/transit-aspect/north-node/descendant/soft,no,
North Node sextile your Descendant,north-node,descendant,sextile,authored/transit-aspect/north-node/descendant/sextile,empty_exact,0,0,,authored/transit-aspect/north-node/descendant/soft,no,
North Node conjunction your Imum Coeli,north-node,imum-coeli,conjunction,authored/transit-aspect/north-node/imum-coeli/conjunction,empty_exact,0,0,,authored/transit-aspect/north-node/imum-coeli/hard,no,
North Node opposition your Imum Coeli,north-node,imum-coeli,opposition,authored/transit-aspect/north-node/imum-coeli/opposition,empty_exact,0,0,,authored/transit-aspect/north-node/imum-coeli/hard,no,
North Node square your Imum Coeli,north-node,imum-coeli,square,authored/transit-aspect/north-node/imum-coeli/square,empty_exact,0,0,,authored/transit-aspect/north-node/imum-coeli/hard,no,
North Node trine your Imum Coeli,north-node,imum-coeli,trine,authored/transit-aspect/north-node/imum-coeli/trine,empty_exact,0,0,,authored/transit-aspect/north-node/imum-coeli/soft,no,
North Node sextile your Imum Coeli,north-node,imum-coeli,sextile,authored/transit-aspect/north-node/imum-coeli/sextile,empty_exact,0,0,,authored/transit-aspect/north-node/imum-coeli/soft,no,
South Node conjunction your Sun,south-node,sun,conjunction,authored/transit-aspect/south-node/sun/conjunction,empty_exact,0,0,,authored/transit-aspect/south-node/sun/hard,no,
South Node opposition your Sun,south-node,sun,opposition,authored/transit-aspect/south-node/sun/opposition,empty_exact,0,0,,authored/transit-aspect/south-node/sun/hard,no,
South Node square your Sun,south-node,sun,square,authored/transit-aspect/south-node/sun/square,empty_exact,0,0,,authored/transit-aspect/south-node/sun/hard,no,
South Node trine your Sun,south-node,sun,trine,authored/transit-aspect/south-node/sun/trine,empty_exact,0,0,,authored/transit-aspect/south-node/sun/soft,no,
South Node sextile your Sun,south-node,sun,sextile,authored/transit-aspect/south-node/sun/sextile,empty_exact,0,0,,authored/transit-aspect/south-node/sun/soft,no,
South Node conjunction your Moon,south-node,moon,conjunction,authored/transit-aspect/south-node/moon/conjunction,empty_exact,0,0,,authored/transit-aspect/south-node/moon/hard,no,
South Node opposition your Moon,south-node,moon,opposition,authored/transit-aspect/south-node/moon/opposition,empty_exact,0,0,,authored/transit-aspect/south-node/moon/hard,no,
South Node square your Moon,south-node,moon,square,authored/transit-aspect/south-node/moon/square,empty_exact,0,0,,authored/transit-aspect/south-node/moon/hard,no,
South Node trine your Moon,south-node,moon,trine,authored/transit-aspect/south-node/moon/trine,empty_exact,0,0,,authored/transit-aspect/south-node/moon/soft,no,
South Node sextile your Moon,south-node,moon,sextile,authored/transit-aspect/south-node/moon/sextile,empty_exact,0,0,,authored/transit-aspect/south-node/moon/soft,no,
South Node conjunction your Mercury,south-node,mercury,conjunction,authored/transit-aspect/south-node/mercury/conjunction,empty_exact,0,0,,authored/transit-aspect/south-node/mercury/hard,no,
South Node opposition your Mercury,south-node,mercury,opposition,authored/transit-aspect/south-node/mercury/opposition,empty_exact,0,0,,authored/transit-aspect/south-node/mercury/hard,no,
South Node square your Mercury,south-node,mercury,square,authored/transit-aspect/south-node/mercury/square,empty_exact,0,0,,authored/transit-aspect/south-node/mercury/hard,no,
South Node trine your Mercury,south-node,mercury,trine,authored/transit-aspect/south-node/mercury/trine,empty_exact,0,0,,authored/transit-aspect/south-node/mercury/soft,no,
South Node sextile your Mercury,south-node,mercury,sextile,authored/transit-aspect/south-node/mercury/sextile,empty_exact,0,0,,authored/transit-aspect/south-node/mercury/soft,no,
South Node conjunction your Venus,south-node,venus,conjunction,authored/transit-aspect/south-node/venus/conjunction,empty_exact,0,0,,authored/transit-aspect/south-node/venus/hard,no,
South Node opposition your Venus,south-node,venus,opposition,authored/transit-aspect/south-node/venus/opposition,empty_exact,0,0,,authored/transit-aspect/south-node/venus/hard,no,
South Node square your Venus,south-node,venus,square,authored/transit-aspect/south-node/venus/square,empty_exact,0,0,,authored/transit-aspect/south-node/venus/hard,no,
South Node trine your Venus,south-node,venus,trine,authored/transit-aspect/south-node/venus/trine,empty_exact,0,0,,authored/transit-aspect/south-node/venus/soft,no,
South Node sextile your Venus,south-node,venus,sextile,authored/transit-aspect/south-node/venus/sextile,empty_exact,0,0,,authored/transit-aspect/south-node/venus/soft,no,
South Node conjunction your Mars,south-node,mars,conjunction,authored/transit-aspect/south-node/mars/conjunction,empty_exact,0,0,,authored/transit-aspect/south-node/mars/hard,no,
South Node opposition your Mars,south-node,mars,opposition,authored/transit-aspect/south-node/mars/opposition,empty_exact,0,0,,authored/transit-aspect/south-node/mars/hard,no,
South Node square your Mars,south-node,mars,square,authored/transit-aspect/south-node/mars/square,empty_exact,0,0,,authored/transit-aspect/south-node/mars/hard,no,
South Node trine your Mars,south-node,mars,trine,authored/transit-aspect/south-node/mars/trine,empty_exact,0,0,,authored/transit-aspect/south-node/mars/soft,no,
South Node sextile your Mars,south-node,mars,sextile,authored/transit-aspect/south-node/mars/sextile,empty_exact,0,0,,authored/transit-aspect/south-node/mars/soft,no,
South Node conjunction your Jupiter,south-node,jupiter,conjunction,authored/transit-aspect/south-node/jupiter/conjunction,empty_exact,0,0,,authored/transit-aspect/south-node/jupiter/hard,no,
South Node opposition your Jupiter,south-node,jupiter,opposition,authored/transit-aspect/south-node/jupiter/opposition,empty_exact,0,0,,authored/transit-aspect/south-node/jupiter/hard,no,
South Node square your Jupiter,south-node,jupiter,square,authored/transit-aspect/south-node/jupiter/square,empty_exact,0,0,,authored/transit-aspect/south-node/jupiter/hard,no,
South Node trine your Jupiter,south-node,jupiter,trine,authored/transit-aspect/south-node/jupiter/trine,empty_exact,0,0,,authored/transit-aspect/south-node/jupiter/soft,no,
South Node sextile your Jupiter,south-node,jupiter,sextile,authored/transit-aspect/south-node/jupiter/sextile,empty_exact,0,0,,authored/transit-aspect/south-node/jupiter/soft,no,
South Node conjunction your Saturn,south-node,saturn,conjunction,authored/transit-aspect/south-node/saturn/conjunction,empty_exact,0,0,,authored/transit-aspect/south-node/saturn/hard,no,
South Node opposition your Saturn,south-node,saturn,opposition,authored/transit-aspect/south-node/saturn/opposition,empty_exact,0,0,,authored/transit-aspect/south-node/saturn/hard,no,
South Node square your Saturn,south-node,saturn,square,authored/transit-aspect/south-node/saturn/square,empty_exact,0,0,,authored/transit-aspect/south-node/saturn/hard,no,
South Node trine your Saturn,south-node,saturn,trine,authored/transit-aspect/south-node/saturn/trine,empty_exact,0,0,,authored/transit-aspect/south-node/saturn/soft,no,
South Node sextile your Saturn,south-node,saturn,sextile,authored/transit-aspect/south-node/saturn/sextile,empty_exact,0,0,,authored/transit-aspect/south-node/saturn/soft,no,
South Node conjunction your Uranus,south-node,uranus,conjunction,authored/transit-aspect/south-node/uranus/conjunction,empty_exact,0,0,,authored/transit-aspect/south-node/uranus/hard,no,
South Node opposition your Uranus,south-node,uranus,opposition,authored/transit-aspect/south-node/uranus/opposition,empty_exact,0,0,,authored/transit-aspect/south-node/uranus/hard,no,
South Node square your Uranus,south-node,uranus,square,authored/transit-aspect/south-node/uranus/square,empty_exact,0,0,,authored/transit-aspect/south-node/uranus/hard,no,
South Node trine your Uranus,south-node,uranus,trine,authored/transit-aspect/south-node/uranus/trine,empty_exact,0,0,,authored/transit-aspect/south-node/uranus/soft,no,
South Node sextile your Uranus,south-node,uranus,sextile,authored/transit-aspect/south-node/uranus/sextile,empty_exact,0,0,,authored/transit-aspect/south-node/uranus/soft,no,
South Node conjunction your Neptune,south-node,neptune,conjunction,authored/transit-aspect/south-node/neptune/conjunction,empty_exact,0,0,,authored/transit-aspect/south-node/neptune/hard,no,
South Node opposition your Neptune,south-node,neptune,opposition,authored/transit-aspect/south-node/neptune/opposition,empty_exact,0,0,,authored/transit-aspect/south-node/neptune/hard,no,
South Node square your Neptune,south-node,neptune,square,authored/transit-aspect/south-node/neptune/square,empty_exact,0,0,,authored/transit-aspect/south-node/neptune/hard,no,
South Node trine your Neptune,south-node,neptune,trine,authored/transit-aspect/south-node/neptune/trine,empty_exact,0,0,,authored/transit-aspect/south-node/neptune/soft,no,
South Node sextile your Neptune,south-node,neptune,sextile,authored/transit-aspect/south-node/neptune/sextile,empty_exact,0,0,,authored/transit-aspect/south-node/neptune/soft,no,
South Node conjunction your Pluto,south-node,pluto,conjunction,authored/transit-aspect/south-node/pluto/conjunction,empty_exact,0,0,,authored/transit-aspect/south-node/pluto/hard,no,
South Node opposition your Pluto,south-node,pluto,opposition,authored/transit-aspect/south-node/pluto/opposition,empty_exact,0,0,,authored/transit-aspect/south-node/pluto/hard,no,
South Node square your Pluto,south-node,pluto,square,authored/transit-aspect/south-node/pluto/square,empty_exact,0,0,,authored/transit-aspect/south-node/pluto/hard,no,
South Node trine your Pluto,south-node,pluto,trine,authored/transit-aspect/south-node/pluto/trine,empty_exact,0,0,,authored/transit-aspect/south-node/pluto/soft,no,
South Node sextile your Pluto,south-node,pluto,sextile,authored/transit-aspect/south-node/pluto/sextile,empty_exact,0,0,,authored/transit-aspect/south-node/pluto/soft,no,
South Node conjunction your Chiron,south-node,chiron,conjunction,authored/transit-aspect/south-node/chiron/conjunction,empty_exact,0,0,,authored/transit-aspect/south-node/chiron/hard,no,
South Node opposition your Chiron,south-node,chiron,opposition,authored/transit-aspect/south-node/chiron/opposition,empty_exact,0,0,,authored/transit-aspect/south-node/chiron/hard,no,
South Node square your Chiron,south-node,chiron,square,authored/transit-aspect/south-node/chiron/square,empty_exact,0,0,,authored/transit-aspect/south-node/chiron/hard,no,
South Node trine your Chiron,south-node,chiron,trine,authored/transit-aspect/south-node/chiron/trine,empty_exact,0,0,,authored/transit-aspect/south-node/chiron/soft,no,
South Node sextile your Chiron,south-node,chiron,sextile,authored/transit-aspect/south-node/chiron/sextile,empty_exact,0,0,,authored/transit-aspect/south-node/chiron/soft,no,
South Node conjunction your North Node,south-node,north-node,conjunction,authored/transit-aspect/south-node/north-node/conjunction,empty_exact,0,0,,authored/transit-aspect/south-node/north-node/hard,no,
South Node opposition your North Node,south-node,north-node,opposition,authored/transit-aspect/south-node/north-node/opposition,empty_exact,0,0,,authored/transit-aspect/south-node/north-node/hard,no,
South Node square your North Node,south-node,north-node,square,authored/transit-aspect/south-node/north-node/square,empty_exact,0,0,,authored/transit-aspect/south-node/north-node/hard,no,
South Node trine your North Node,south-node,north-node,trine,authored/transit-aspect/south-node/north-node/trine,empty_exact,0,0,,authored/transit-aspect/south-node/north-node/soft,no,
South Node sextile your North Node,south-node,north-node,sextile,authored/transit-aspect/south-node/north-node/sextile,empty_exact,0,0,,authored/transit-aspect/south-node/north-node/soft,no,
South Node conjunction your South Node,south-node,south-node,conjunction,authored/transit-aspect/south-node/south-node/conjunction,empty_exact,0,0,,authored/transit-aspect/south-node/south-node/hard,no,
South Node opposition your South Node,south-node,south-node,opposition,authored/transit-aspect/south-node/south-node/opposition,empty_exact,0,0,,authored/transit-aspect/south-node/south-node/hard,no,
South Node square your South Node,south-node,south-node,square,authored/transit-aspect/south-node/south-node/square,empty_exact,0,0,,authored/transit-aspect/south-node/south-node/hard,no,
South Node trine your South Node,south-node,south-node,trine,authored/transit-aspect/south-node/south-node/trine,empty_exact,0,0,,authored/transit-aspect/south-node/south-node/soft,no,
South Node sextile your South Node,south-node,south-node,sextile,authored/transit-aspect/south-node/south-node/sextile,empty_exact,0,0,,authored/transit-aspect/south-node/south-node/soft,no,
South Node conjunction your Lilith,south-node,lilith,conjunction,authored/transit-aspect/south-node/lilith/conjunction,empty_exact,0,0,,authored/transit-aspect/south-node/lilith/hard,no,
South Node opposition your Lilith,south-node,lilith,opposition,authored/transit-aspect/south-node/lilith/opposition,empty_exact,0,0,,authored/transit-aspect/south-node/lilith/hard,no,
